Datum;von;Zeitzone von;bis;Zeitzone bis;Spotmarktpreis in ct/kWh;Strompreis [ct/kWh]
08.08.2023;21:00;CEST;22:00;CEST;8,918;15,02076576
08.08.2023;22:00;CEST;23:00;CEST;8,759;14,75295888
08.08.2023;23:00;CEST;00:00;CEST;5,998;10,10255136
09.08.2023;00:00;CEST;01:00;CEST;7,99;13,4577168
09.08.2023;01:00;CEST;02:00;CEST;7,216;12,15405312
09.08.2023;02:00;CEST;03:00;CEST;7,003;11,79529296
09.08.2023;03:00;CEST;04:00;CEST;6,781;11,42137392
09.08.2023;04:00;CEST;05:00;CEST;7,412;12,48417984
09.08.2023;05:00;CEST;06:00;CEST;8,395;14,1398664
09.08.2023;06:00;CEST;07:00;CEST;9,816;16,53328512
09.08.2023;07:00;CEST;08:00;CEST;10,57;17,8032624
09.08.2023;08:00;CEST;09:00;CEST;10,644;17,92790208
09.08.2023;09:00;CEST;10:00;CEST;9,965;16,7842488
09.08.2023;10:00;CEST;11:00;CEST;8,897;14,98539504
09.08.2023;11:00;CEST;12:00;CEST;8,165;13,7524728
09.08.2023;12:00;CEST;13:00;CEST;6,262;10,54721184
09.08.2023;13:00;CEST;14:00;CEST;6,151;10,36025232
09.08.2023;14:00;CEST;15:00;CEST;4,202;7,07751264
09.08.2023;15:00;CEST;16:00;CEST;5,749;9,68315568
09.08.2023;16:00;CEST;17:00;CEST;6,77;11,4028464
09.08.2023;17:00;CEST;18:00;CEST;8,8;14,822016
09.08.2023;18:00;CEST;19:00;CEST;9,945;16,7505624
09.08.2023;19:00;CEST;20:00;CEST;11,891;20,02824912
09.08.2023;20:00;CEST;21:00;CEST;13,908;23,42552256
09.08.2023;21:00;CEST;22:00;CEST;13,162;22,16901984
09.08.2023;22:00;CEST;23:00;CEST;12,247;20,62786704
09.08.2023;23:00;CEST;00:00;CEST;10,096;17,00489472
10.08.2023;00:00;CEST;01:00;CEST;9,627;16,21494864
10.08.2023;01:00;CEST;02:00;CEST;9,199;15,49405968
10.08.2023;02:00;CEST;03:00;CEST;8,915;15,0157128
10.08.2023;03:00;CEST;04:00;CEST;7,998;13,47119136
10.08.2023;04:00;CEST;05:00;CEST;8,882;14,96013024
10.08.2023;05:00;CEST;06:00;CEST;9,3;15,664176
10.08.2023;06:00;CEST;07:00;CEST;13,427;22,61536464
10.08.2023;07:00;CEST;08:00;CEST;19,261;32,44168752
10.08.2023;08:00;CEST;09:00;CEST;11,021;18,56289072
10.08.2023;09:00;CEST;10:00;CEST;9,69;16,3210608
10.08.2023;10:00;CEST;11:00;CEST;8,219;13,84342608
10.08.2023;11:00;CEST;12:00;CEST;6,704;11,29168128
10.08.2023;12:00;CEST;13:00;CEST;6,705;11,2933656
10.08.2023;13:00;CEST;14:00;CEST;3,907;6,58063824
10.08.2023;14:00;CEST;15:00;CEST;4,492;7,56596544
10.08.2023;15:00;CEST;16:00;CEST;6,557;11,04408624
10.08.2023;16:00;CEST;17:00;CEST;8,001;13,47624432
10.08.2023;17:00;CEST;18:00;CEST;9,338;15,72818016
10.08.2023;18:00;CEST;19:00;CEST;10,288;17,32828416
10.08.2023;19:00;CEST;20:00;CEST;17,176;28,92988032
10.08.2023;20:00;CEST;21:00;CEST;20,38;34,3264416
10.08.2023;21:00;CEST;22:00;CEST;14,449;24,33673968
10.08.2023;22:00;CEST;23:00;CEST;11,549;19,45221168
10.08.2023;23:00;CEST;00:00;CEST;10,129;17,06047728
11.08.2023;00:00;CEST;01:00;CEST;11,131;18,74816592
11.08.2023;01:00;CEST;02:00;CEST;10,639;17,91948048
11.08.2023;02:00;CEST;03:00;CEST;10,477;17,64662064
11.08.2023;03:00;CEST;04:00;CEST;9,975;16,801092
11.08.2023;04:00;CEST;05:00;CEST;10,229;17,22890928
11.08.2023;05:00;CEST;06:00;CEST;10,68;17,9885376
11.08.2023;06:00;CEST;07:00;CEST;14,329;24,13462128
11.08.2023;07:00;CEST;08:00;CEST;14,329;24,13462128
11.08.2023;08:00;CEST;09:00;CEST;11,507;19,38147024
11.08.2023;09:00;CEST;10:00;CEST;10,02;16,8768864
11.08.2023;10:00;CEST;11:00;CEST;8,451;14,23418832
11.08.2023;11:00;CEST;12:00;CEST;7,369;12,41175408
11.08.2023;12:00;CEST;13:00;CEST;4,142;6,97645344
11.08.2023;13:00;CEST;14:00;CEST;3,019;5,08496208
11.08.2023;14:00;CEST;15:00;CEST;3,221;5,42519472
11.08.2023;15:00;CEST;16:00;CEST;5,801;9,77074032
11.08.2023;16:00;CEST;17:00;CEST;8,458;14,24597856
11.08.2023;17:00;CEST;18:00;CEST;9,798;16,50296736
11.08.2023;18:00;CEST;19:00;CEST;11,278;18,99576096
11.08.2023;19:00;CEST;20:00;CEST;14,081;23,71690992
11.08.2023;20:00;CEST;21:00;CEST;16,666;28,07087712
11.08.2023;21:00;CEST;22:00;CEST;13,3;22,401456
11.08.2023;22:00;CEST;23:00;CEST;11,788;19,85476416
11.08.2023;23:00;CEST;00:00;CEST;10,378;17,47987296
12.08.2023;00:00;CEST;01:00;CEST;10,354;17,43944928
12.08.2023;01:00;CEST;02:00;CEST;9,82;16,5400224
12.08.2023;02:00;CEST;03:00;CEST;9,77;16,4558064
12.08.2023;03:00;CEST;04:00;CEST;9,592;16,15599744
12.08.2023;04:00;CEST;05:00;CEST;9,391;15,81744912
12.08.2023;05:00;CEST;06:00;CEST;9,892;16,66129344
12.08.2023;06:00;CEST;07:00;CEST;9,549;16,08357168
12.08.2023;07:00;CEST;08:00;CEST;10;16,8432
12.08.2023;08:00;CEST;09:00;CEST;9,954;16,76572128
12.08.2023;09:00;CEST;10:00;CEST;8,75;14,7378
12.08.2023;10:00;CEST;11:00;CEST;7,625;12,84294
12.08.2023;11:00;CEST;12:00;CEST;6,706;11,29504992
12.08.2023;12:00;CEST;13:00;CEST;5,164;8,69782848
12.08.2023;13:00;CEST;14:00;CEST;2,451;4,12826832
12.08.2023;14:00;CEST;15:00;CEST;0,6;1,010592
12.08.2023;15:00;CEST;16:00;CEST;0,692;1,16554944
12.08.2023;16:00;CEST;17:00;CEST;2,04;3,4360128
12.08.2023;17:00;CEST;18:00;CEST;6,758;11,38263456
12.08.2023;18:00;CEST;19:00;CEST;9,254;15,58669728
12.08.2023;19:00;CEST;20:00;CEST;10,647;17,93295504
12.08.2023;20:00;CEST;21:00;CEST;11,116;18,72290112
12.08.2023;21:00;CEST;22:00;CEST;11,228;18,91154496
12.08.2023;22:00;CEST;23:00;CEST;10,805;18,1990776
12.08.2023;23:00;CEST;00:00;CEST;10,166;17,12279712
13.08.2023;00:00;CEST;01:00;CEST;9,01;15,1757232
13.08.2023;01:00;CEST;02:00;CEST;8,46;14,2493472
13.08.2023;02:00;CEST;03:00;CEST;7,88;13,2724416
13.08.2023;03:00;CEST;04:00;CEST;6,966;11,73297312
13.08.2023;04:00;CEST;05:00;CEST;6,9;11,621808
13.08.2023;05:00;CEST;06:00;CEST;7,202;12,13047264
13.08.2023;06:00;CEST;07:00;CEST;7,769;13,08548208
13.08.2023;07:00;CEST;08:00;CEST;7,674;12,92547168
13.08.2023;08:00;CEST;09:00;CEST;7,081;11,92666992
13.08.2023;09:00;CEST;10:00;CEST;5,039;8,48728848
13.08.2023;10:00;CEST;11:00;CEST;2,821;4,75146672
13.08.2023;11:00;CEST;12:00;CEST;1,413;2,37994416
13.08.2023;12:00;CEST;13:00;CEST;0,587;0,98869584
13.08.2023;13:00;CEST;14:00;CEST;0,106;0,17853792
13.08.2023;14:00;CEST;15:00;CEST;0,146;0,24591072
13.08.2023;15:00;CEST;16:00;CEST;0,676;1,13860032
13.08.2023;16:00;CEST;17:00;CEST;1,745;2,9391384
13.08.2023;17:00;CEST;18:00;CEST;7,266;12,23826912
13.08.2023;18:00;CEST;19:00;CEST;9,917;16,70340144
13.08.2023;19:00;CEST;20:00;CEST;10,817;18,21928944
13.08.2023;20:00;CEST;21:00;CEST;11,602;19,54148064
13.08.2023;21:00;CEST;22:00;CEST;12;20,21184
13.08.2023;22:00;CEST;23:00;CEST;12,015;20,2371048
13.08.2023;23:00;CEST;00:00;CEST;11,409;19,21640688
14.08.2023;00:00;CEST;01:00;CEST;9,801;16,50802032
14.08.2023;01:00;CEST;02:00;CEST;8,963;15,09656016
14.08.2023;02:00;CEST;03:00;CEST;8,45;14,232504
14.08.2023;03:00;CEST;04:00;CEST;8,837;14,88433584
14.08.2023;04:00;CEST;05:00;CEST;9,461;15,93535152
14.08.2023;05:00;CEST;06:00;CEST;11,038;18,59152416
14.08.2023;06:00;CEST;07:00;CEST;13,099;22,06290768
14.08.2023;07:00;CEST;08:00;CEST;14,287;24,06387984
14.08.2023;08:00;CEST;09:00;CEST;11,686;19,68296352
14.08.2023;09:00;CEST;10:00;CEST;9,907;16,68655824
14.08.2023;10:00;CEST;11:00;CEST;8,367;14,09270544
14.08.2023;11:00;CEST;12:00;CEST;7,731;13,02147792
14.08.2023;12:00;CEST;13:00;CEST;6,993;11,77844976
14.08.2023;13:00;CEST;14:00;CEST;6,368;10,72574976
14.08.2023;14:00;CEST;15:00;CEST;6,711;11,30347152
14.08.2023;15:00;CEST;16:00;CEST;7,41;12,4808112
14.08.2023;16:00;CEST;17:00;CEST;8,25;13,89564
14.08.2023;17:00;CEST;18:00;CEST;10,169;17,12785008
14.08.2023;18:00;CEST;19:00;CEST;12,387;20,86367184
14.08.2023;19:00;CEST;20:00;CEST;17,779;29,94552528
14.08.2023;20:00;CEST;21:00;CEST;16,107;27,12934224
14.08.2023;21:00;CEST;22:00;CEST;13,086;22,04101152
14.08.2023;22:00;CEST;23:00;CEST;11,099;18,69426768
14.08.2023;23:00;CEST;00:00;CEST;10,106;17,02173792
15.08.2023;00:00;CEST;01:00;CEST;9,96;16,7758272
15.08.2023;01:00;CEST;02:00;CEST;9,265;15,6052248
15.08.2023;02:00;CEST;03:00;CEST;9,216;15,52269312
15.08.2023;03:00;CEST;04:00;CEST;8,996;15,15214272
15.08.2023;04:00;CEST;05:00;CEST;8,767;14,76643344
15.08.2023;05:00;CEST;06:00;CEST;9,271;15,61533072
15.08.2023;06:00;CEST;07:00;CEST;11,368;19,14734976
15.08.2023;07:00;CEST;08:00;CEST;13,5;22,73832
15.08.2023;08:00;CEST;09:00;CEST;12,058;20,30953056
15.08.2023;09:00;CEST;10:00;CEST;9,47;15,9505104
15.08.2023;10:00;CEST;11:00;CEST;7,997;13,46950704
15.08.2023;11:00;CEST;12:00;CEST;7,398;12,46059936
15.08.2023;12:00;CEST;13:00;CEST;6,234;10,50005088
15.08.2023;13:00;CEST;14:00;CEST;3,098;5,21802336
15.08.2023;14:00;CEST;15:00;CEST;2,354;3,96488928
15.08.2023;15:00;CEST;16:00;CEST;4,585;7,7226072
15.08.2023;16:00;CEST;17:00;CEST;7,026;11,83403232
15.08.2023;17:00;CEST;18:00;CEST;9,602;16,17284064
15.08.2023;18:00;CEST;19:00;CEST;10,867;18,30350544
15.08.2023;19:00;CEST;20:00;CEST;12,606;21,23253792
15.08.2023;20:00;CEST;21:00;CEST;14,261;24,02008752
15.08.2023;21:00;CEST;22:00;CEST;13,304;22,40819328
15.08.2023;22:00;CEST;23:00;CEST;12,544;21,12811008
15.08.2023;23:00;CEST;00:00;CEST;10,789;18,17212848
16.08.2023;00:00;CEST;01:00;CEST;10,68;17,9885376
16.08.2023;01:00;CEST;02:00;CEST;9,745;16,4136984
16.08.2023;02:00;CEST;03:00;CEST;9,338;15,72818016
16.08.2023;03:00;CEST;04:00;CEST;9,447;15,91177104
16.08.2023;04:00;CEST;05:00;CEST;9,7;16,337904
16.08.2023;05:00;CEST;06:00;CEST;9,95;16,758984
16.08.2023;06:00;CEST;07:00;CEST;11,909;20,05856688
16.08.2023;07:00;CEST;08:00;CEST;14,601;24,59275632
16.08.2023;08:00;CEST;09:00;CEST;12,958;21,82541856
16.08.2023;09:00;CEST;10:00;CEST;10,951;18,44498832
16.08.2023;10:00;CEST;11:00;CEST;9,931;16,72698192
16.08.2023;11:00;CEST;12:00;CEST;9,444;15,90671808
16.08.2023;12:00;CEST;13:00;CEST;9,164;15,43510848
16.08.2023;13:00;CEST;14:00;CEST;8,691;14,63842512
16.08.2023;14:00;CEST;15:00;CEST;8,983;15,13024656
16.08.2023;15:00;CEST;16:00;CEST;9,311;15,68270352
16.08.2023;16:00;CEST;17:00;CEST;9,721;16,37327472
16.08.2023;17:00;CEST;18:00;CEST;11,079;18,66058128
16.08.2023;18:00;CEST;19:00;CEST;13,122;22,10164704
16.08.2023;19:00;CEST;20:00;CEST;15,61;26,2922352
16.08.2023;20:00;CEST;21:00;CEST;16,003;26,95417296
16.08.2023;21:00;CEST;22:00;CEST;13,61;22,9235952
16.08.2023;22:00;CEST;23:00;CEST;11,99;20,1949968
16.08.2023;23:00;CEST;00:00;CEST;9,999;16,84151568
17.08.2023;00:00;CEST;01:00;CEST;10,488;17,66514816
17.08.2023;01:00;CEST;02:00;CEST;9,838;16,57034016
17.08.2023;02:00;CEST;03:00;CEST;9,795;16,4979144
17.08.2023;03:00;CEST;04:00;CEST;9,514;16,02462048
17.08.2023;04:00;CEST;05:00;CEST;9,514;16,02462048
17.08.2023;05:00;CEST;06:00;CEST;10,24;17,2474368
17.08.2023;06:00;CEST;07:00;CEST;13,472;22,69115904
17.08.2023;07:00;CEST;08:00;CEST;13,64;22,9741248
17.08.2023;08:00;CEST;09:00;CEST;13,411;22,58841552
17.08.2023;09:00;CEST;10:00;CEST;11,52;19,4033664
17.08.2023;10:00;CEST;11:00;CEST;10,307;17,36028624
17.08.2023;11:00;CEST;12:00;CEST;9,521;16,03641072
17.08.2023;12:00;CEST;13:00;CEST;9,162;15,43173984
17.08.2023;13:00;CEST;14:00;CEST;8,998;15,15551136
17.08.2023;14:00;CEST;15:00;CEST;8,998;15,15551136
17.08.2023;15:00;CEST;16:00;CEST;9,409;15,84776688
17.08.2023;16:00;CEST;17:00;CEST;10;16,8432
17.08.2023;17:00;CEST;18:00;CEST;11,345;19,1086104
17.08.2023;18:00;CEST;19:00;CEST;13,192;22,21954944
17.08.2023;19:00;CEST;20:00;CEST;15,063;25,37091216
17.08.2023;20:00;CEST;21:00;CEST;14,562;24,52706784
17.08.2023;21:00;CEST;22:00;CEST;12,888;21,70751616
17.08.2023;22:00;CEST;23:00;CEST;11,663;19,64422416
17.08.2023;23:00;CEST;00:00;CEST;10,73;18,0727536
18.08.2023;00:00;CEST;01:00;CEST;10,509;17,70051888
18.08.2023;01:00;CEST;02:00;CEST;10,176;17,13964032
18.08.2023;02:00;CEST;03:00;CEST;10,103;17,01668496
18.08.2023;03:00;CEST;04:00;CEST;10,317;17,37712944
18.08.2023;04:00;CEST;05:00;CEST;10,199;17,17837968
18.08.2023;05:00;CEST;06:00;CEST;10,441;17,58598512
18.08.2023;06:00;CEST;07:00;CEST;12,08;20,3465856
18.08.2023;07:00;CEST;08:00;CEST;14,063;23,68659216
18.08.2023;08:00;CEST;09:00;CEST;12,245;20,6244984
18.08.2023;09:00;CEST;10:00;CEST;10,685;17,9969592
18.08.2023;10:00;CEST;11:00;CEST;9,585;16,1442072
18.08.2023;11:00;CEST;12:00;CEST;8,905;14,9988696
18.08.2023;12:00;CEST;13:00;CEST;8,628;14,53231296
18.08.2023;13:00;CEST;14:00;CEST;8,285;13,9545912
18.08.2023;14:00;CEST;15:00;CEST;8,416;14,17523712
18.08.2023;15:00;CEST;16:00;CEST;8,917;15,01908144
18.08.2023;16:00;CEST;17:00;CEST;9,535;16,0599912
18.08.2023;17:00;CEST;18:00;CEST;10,826;18,23444832
18.08.2023;18:00;CEST;19:00;CEST;12,8;21,559296
18.08.2023;19:00;CEST;20:00;CEST;16,138;27,18155616
18.08.2023;20:00;CEST;21:00;CEST;15,024;25,30522368
18.08.2023;21:00;CEST;22:00;CEST;12,747;21,47002704
18.08.2023;22:00;CEST;23:00;CEST;10,929;18,40793328
18.08.2023;23:00;CEST;00:00;CEST;10,023;16,88193936
19.08.2023;00:00;CEST;01:00;CEST;9,92;16,7084544
19.08.2023;01:00;CEST;02:00;CEST;9,588;16,14926016
19.08.2023;02:00;CEST;03:00;CEST;9,44;15,8999808
19.08.2023;03:00;CEST;04:00;CEST;9,364;15,77197248
19.08.2023;04:00;CEST;05:00;CEST;9,59;16,1526288
19.08.2023;05:00;CEST;06:00;CEST;9,59;16,1526288
19.08.2023;06:00;CEST;07:00;CEST;9,99;16,8263568
19.08.2023;07:00;CEST;08:00;CEST;9,021;15,19425072
19.08.2023;08:00;CEST;09:00;CEST;8,302;13,98322464
19.08.2023;09:00;CEST;10:00;CEST;7,937;13,36844784
19.08.2023;10:00;CEST;11:00;CEST;6,94;11,6891808
19.08.2023;11:00;CEST;12:00;CEST;4,183;7,04551056
19.08.2023;12:00;CEST;13:00;CEST;2,545;4,2865944
19.08.2023;13:00;CEST;14:00;CEST;1,486;2,50289952
19.08.2023;14:00;CEST;15:00;CEST;1,259;2,12055888
19.08.2023;15:00;CEST;16:00;CEST;2,501;4,21248432
19.08.2023;16:00;CEST;17:00;CEST;7,442;12,53470944
19.08.2023;17:00;CEST;18:00;CEST;10,045;16,9189944
19.08.2023;18:00;CEST;19:00;CEST;11,546;19,44715872
19.08.2023;19:00;CEST;20:00;CEST;13,015;21,9214248
19.08.2023;20:00;CEST;21:00;CEST;12,919;21,75973008
19.08.2023;21:00;CEST;22:00;CEST;13,253;22,32229296
19.08.2023;22:00;CEST;23:00;CEST;12,371;20,83672272
19.08.2023;23:00;CEST;00:00;CEST;11,254;18,95533728
20.08.2023;00:00;CEST;01:00;CEST;11,399;19,19956368
20.08.2023;01:00;CEST;02:00;CEST;11,059;18,62689488
20.08.2023;02:00;CEST;03:00;CEST;10,517;17,71399344
20.08.2023;03:00;CEST;04:00;CEST;10,502;17,68872864
20.08.2023;04:00;CEST;05:00;CEST;10,301;17,35018032
20.08.2023;05:00;CEST;06:00;CEST;10,461;17,61967152
20.08.2023;06:00;CEST;07:00;CEST;10,472;17,63819904
20.08.2023;07:00;CEST;08:00;CEST;9,969;16,79098608
20.08.2023;08:00;CEST;09:00;CEST;9,899;16,67308368
20.08.2023;09:00;CEST;10:00;CEST;8,662;14,58957984
20.08.2023;10:00;CEST;11:00;CEST;7,331;12,34774992
20.08.2023;11:00;CEST;12:00;CEST;4,4;7,411008
20.08.2023;12:00;CEST;13:00;CEST;1,923;3,23894736
20.08.2023;13:00;CEST;14:00;CEST;1,325;2,231724
20.08.2023;14:00;CEST;15:00;CEST;1,384;2,33109888
20.08.2023;15:00;CEST;16:00;CEST;3,381;5,69468592
20.08.2023;16:00;CEST;17:00;CEST;7,898;13,30275936
20.08.2023;17:00;CEST;18:00;CEST;9,51;16,0178832
20.08.2023;18:00;CEST;19:00;CEST;11,2;18,864384
20.08.2023;19:00;CEST;20:00;CEST;12,88;21,6940416
20.08.2023;20:00;CEST;21:00;CEST;14;23,58048
20.08.2023;21:00;CEST;22:00;CEST;13,954;23,50300128
20.08.2023;22:00;CEST;23:00;CEST;12,671;21,34201872
20.08.2023;23:00;CEST;00:00;CEST;11,195;18,8559624
21.08.2023;00:00;CEST;01:00;CEST;11,195;18,8559624
21.08.2023;01:00;CEST;02:00;CEST;10,167;17,12448144
21.08.2023;02:00;CEST;03:00;CEST;9,871;16,62592272
21.08.2023;03:00;CEST;04:00;CEST;9,507;16,01283024
21.08.2023;04:00;CEST;05:00;CEST;9,771;16,45749072
21.08.2023;05:00;CEST;06:00;CEST;10,622;17,89084704
21.08.2023;06:00;CEST;07:00;CEST;13,884;23,38509888
21.08.2023;07:00;CEST;08:00;CEST;16,093;27,10576176
21.08.2023;08:00;CEST;09:00;CEST;13,727;23,12066064
21.08.2023;09:00;CEST;10:00;CEST;11,513;19,39157616
21.08.2023;10:00;CEST;11:00;CEST;10,404;17,52366528
21.08.2023;11:00;CEST;12:00;CEST;9,677;16,29916464
21.08.2023;12:00;CEST;13:00;CEST;9,264;15,60354048
21.08.2023;13:00;CEST;14:00;CEST;8,996;15,15214272
21.08.2023;14:00;CEST;15:00;CEST;9,51;16,0178832
21.08.2023;15:00;CEST;16:00;CEST;9,557;16,09704624
21.08.2023;16:00;CEST;17:00;CEST;10;16,8432
21.08.2023;17:00;CEST;18:00;CEST;11,867;19,98782544
21.08.2023;18:00;CEST;19:00;CEST;14,278;24,04872096
21.08.2023;19:00;CEST;20:00;CEST;18,673;31,45130736
21.08.2023;20:00;CEST;21:00;CEST;20,345;34,2674904
21.08.2023;21:00;CEST;22:00;CEST;16,635;28,0186632
21.08.2023;22:00;CEST;23:00;CEST;13,601;22,90843632
21.08.2023;23:00;CEST;00:00;CEST;11,5;19,36968
22.08.2023;00:00;CEST;01:00;CEST;11,369;19,14903408
22.08.2023;01:00;CEST;02:00;CEST;10,494;17,67525408
22.08.2023;02:00;CEST;03:00;CEST;10,347;17,42765904
22.08.2023;03:00;CEST;04:00;CEST;10,361;17,45123952
22.08.2023;04:00;CEST;05:00;CEST;10,629;17,90263728
22.08.2023;05:00;CEST;06:00;CEST;11,251;18,95028432
22.08.2023;06:00;CEST;07:00;CEST;13,651;22,99265232
22.08.2023;07:00;CEST;08:00;CEST;15,087;25,41133584
22.08.2023;08:00;CEST;09:00;CEST;13,695;23,0667624
22.08.2023;09:00;CEST;10:00;CEST;11,591;19,52295312
22.08.2023;10:00;CEST;11:00;CEST;10,24;17,2474368
22.08.2023;11:00;CEST;12:00;CEST;9,967;16,78761744
22.08.2023;12:00;CEST;13:00;CEST;9,357;15,76018224
22.08.2023;13:00;CEST;14:00;CEST;9,258;15,59343456
22.08.2023;14:00;CEST;15:00;CEST;9,244;15,56985408
22.08.2023;15:00;CEST;16:00;CEST;9,716;16,36485312
22.08.2023;16:00;CEST;17:00;CEST;9,995;16,8347784
22.08.2023;17:00;CEST;18:00;CEST;10,894;18,34898208
22.08.2023;18:00;CEST;19:00;CEST;14,518;24,45295776
22.08.2023;19:00;CEST;20:00;CEST;19,283;32,47874256
22.08.2023;20:00;CEST;21:00;CEST;20,648;34,77783936
22.08.2023;21:00;CEST;22:00;CEST;16,63;28,0102416
22.08.2023;22:00;CEST;23:00;CEST;14,58;24,5573856
22.08.2023;23:00;CEST;00:00;CEST;12,76;21,4919232
23.08.2023;00:00;CEST;01:00;CEST;12,389;20,86704048
23.08.2023;01:00;CEST;02:00;CEST;11,267;18,97723344
23.08.2023;02:00;CEST;03:00;CEST;10,99;18,5106768
23.08.2023;03:00;CEST;04:00;CEST;10,638;17,91779616
23.08.2023;04:00;CEST;05:00;CEST;11,02;18,5612064
23.08.2023;05:00;CEST;06:00;CEST;11,511;19,38820752
23.08.2023;06:00;CEST;07:00;CEST;14,111;23,76743952
23.08.2023;07:00;CEST;08:00;CEST;16,2;27,285984
23.08.2023;08:00;CEST;09:00;CEST;15,741;26,51288112
23.08.2023;09:00;CEST;10:00;CEST;13,65;22,990968
23.08.2023;10:00;CEST;11:00;CEST;11,985;20,1865752
23.08.2023;11:00;CEST;12:00;CEST;11,175;18,822276
23.08.2023;12:00;CEST;13:00;CEST;10,234;17,23733088
23.08.2023;13:00;CEST;14:00;CEST;9,886;16,65118752
23.08.2023;14:00;CEST;15:00;CEST;9,755;16,4305416
23.08.2023;15:00;CEST;16:00;CEST;10,463;17,62304016
23.08.2023;16:00;CEST;17:00;CEST;11,708;19,72001856
23.08.2023;17:00;CEST;18:00;CEST;14,42;24,2878944
23.08.2023;18:00;CEST;19:00;CEST;22,55;37,981416
23.08.2023;19:00;CEST;20:00;CEST;27,612;46,50744384
23.08.2023;20:00;CEST;21:00;CEST;29,193;49,17035376
23.08.2023;21:00;CEST;22:00;CEST;24,079;40,55674128
23.08.2023;22:00;CEST;23:00;CEST;17,282;29,10841824
23.08.2023;23:00;CEST;00:00;CEST;13,867;23,35646544
24.08.2023;00:00;CEST;01:00;CEST;13,382;22,53957024
24.08.2023;01:00;CEST;02:00;CEST;12,495;21,0455784
24.08.2023;02:00;CEST;03:00;CEST;11,805;19,8833976
24.08.2023;03:00;CEST;04:00;CEST;11,458;19,29893856
24.08.2023;04:00;CEST;05:00;CEST;12,173;20,50322736
24.08.2023;05:00;CEST;06:00;CEST;13,628;22,95391296
24.08.2023;06:00;CEST;07:00;CEST;16,49;27,7744368
24.08.2023;07:00;CEST;08:00;CEST;16,562;27,89570784
24.08.2023;08:00;CEST;09:00;CEST;16,363;27,56052816
24.08.2023;09:00;CEST;10:00;CEST;13,197;22,22797104
24.08.2023;10:00;CEST;11:00;CEST;11,351;19,11871632
24.08.2023;11:00;CEST;12:00;CEST;10,894;18,34898208
24.08.2023;12:00;CEST;13:00;CEST;10,899;18,35740368
24.08.2023;13:00;CEST;14:00;CEST;10,748;18,10307136
24.08.2023;14:00;CEST;15:00;CEST;11,139;18,76164048
24.08.2023;15:00;CEST;16:00;CEST;11,603;19,54316496
24.08.2023;16:00;CEST;17:00;CEST;12,288;20,69692416
24.08.2023;17:00;CEST;18:00;CEST;15,897;26,77563504
24.08.2023;18:00;CEST;19:00;CEST;21,178;35,67052896
24.08.2023;19:00;CEST;20:00;CEST;26,491;44,61932112
24.08.2023;20:00;CEST;21:00;CEST;24,929;41,98841328
24.08.2023;21:00;CEST;22:00;CEST;18,764;31,60458048
24.08.2023;22:00;CEST;23:00;CEST;15,927;26,82616464
24.08.2023;23:00;CEST;00:00;CEST;13,009;21,91131888
25.08.2023;00:00;CEST;01:00;CEST;10,524;17,72578368
25.08.2023;01:00;CEST;02:00;CEST;9,634;16,22673888
25.08.2023;02:00;CEST;03:00;CEST;9,571;16,12062672
25.08.2023;03:00;CEST;04:00;CEST;9,59;16,1526288
25.08.2023;04:00;CEST;05:00;CEST;9,676;16,29748032
25.08.2023;05:00;CEST;06:00;CEST;10,3;17,348496
25.08.2023;06:00;CEST;07:00;CEST;12,422;20,92262304
25.08.2023;07:00;CEST;08:00;CEST;13,512;22,75853184
25.08.2023;08:00;CEST;09:00;CEST;13,942;23,48278944
25.08.2023;09:00;CEST;10:00;CEST;12,903;21,73278096
25.08.2023;10:00;CEST;11:00;CEST;11,667;19,65096144
25.08.2023;11:00;CEST;12:00;CEST;11,061;18,63026352
25.08.2023;12:00;CEST;13:00;CEST;10,195;17,1716424
25.08.2023;13:00;CEST;14:00;CEST;10;16,8432
25.08.2023;14:00;CEST;15:00;CEST;9,558;16,09873056
25.08.2023;15:00;CEST;16:00;CEST;9,327;15,70965264
25.08.2023;16:00;CEST;17:00;CEST;10,082;16,98131424
25.08.2023;17:00;CEST;18:00;CEST;12,202;20,55207264
25.08.2023;18:00;CEST;19:00;CEST;14,2;23,917344
25.08.2023;19:00;CEST;20:00;CEST;16,126;27,16134432
25.08.2023;20:00;CEST;21:00;CEST;15,143;25,50565776
25.08.2023;21:00;CEST;22:00;CEST;13,813;23,26551216
25.08.2023;22:00;CEST;23:00;CEST;12,789;21,54076848
25.08.2023;23:00;CEST;00:00;CEST;10,789;18,17212848
26.08.2023;00:00;CEST;01:00;CEST;10,99;18,5106768
26.08.2023;01:00;CEST;02:00;CEST;10,41;17,5337712
26.08.2023;02:00;CEST;03:00;CEST;10,191;17,16490512
26.08.2023;03:00;CEST;04:00;CEST;9,952;16,76235264
26.08.2023;04:00;CEST;05:00;CEST;9,612;16,18968384
26.08.2023;05:00;CEST;06:00;CEST;9,363;15,77028816
26.08.2023;06:00;CEST;07:00;CEST;9,548;16,08188736
26.08.2023;07:00;CEST;08:00;CEST;9,59;16,1526288
26.08.2023;08:00;CEST;09:00;CEST;9,83;16,5568656
26.08.2023;09:00;CEST;10:00;CEST;9,264;15,60354048
26.08.2023;10:00;CEST;11:00;CEST;8,511;14,33524752
26.08.2023;11:00;CEST;12:00;CEST;8,038;13,53856416
